"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","battery","battery_title"
"ge_raw","Raise taxes","vote_PLC_bin",2031,0.434,-1.889,2.757,0.714,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","age18_34_bin",2031,3.693,0.842,6.544,0.011,"*","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","age55plus_bin",2031,-0.827,-3.453,1.8,0.537,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","alberta_bin",2031,-4.238,-7.008,-1.468,0.003,"**","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","children_bin",2031,-0.743,-2.955,1.468,0.51,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","employ_fulltime_bin",2031,1.139,-1.189,3.467,0.337,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","ideo_define_QC_first_bin",2031,3.496,-0.612,7.603,0.095,".","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","ideo_right_num",2031,-9.232,-14.173,-4.291,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","ideo_vote_fed_left",2031,-1.913,-7.425,3.599,0.496,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","ideo_vote_prov_left",2031,4.653,1.403,7.904,0.005,"**","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","incomeHigh_bin",2031,-1.373,-4.015,1.269,0.308,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","quebec_bin",2031,-2.181,-5.268,0.905,0.166,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","region_eastcoast_bin",2031,-2.458,-5.237,0.322,0.083,".","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","ses_male_bin",2031,-4.324,-6.282,-2.365,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","trust_inst_fed_bin",2031,0.413,-1.937,2.762,0.731,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","trust_inst_prov_bin",2031,4.232,1.868,6.596,0,"***","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","univ_educ_bin",2031,0.079,-1.971,2.129,0.94,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","vote_PCC_bin",2031,-4.971,-8.072,-1.87,0.002,"**","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","Cut other spending","vote_PLC_bin",2031,-1.447,-4.084,1.19,0.282,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","age18_34_bin",2031,1.639,-0.913,4.192,0.208,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","age55plus_bin",2031,-1.942,-4.274,0.389,0.102,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","alberta_bin",2031,-1.431,-3.772,0.91,0.231,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","children_bin",2031,0.982,-0.889,2.854,0.304,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","employ_fulltime_bin",2031,0.442,-1.583,2.466,0.669,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","ideo_define_QC_first_bin",2031,4.073,0.458,7.687,0.027,"*","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","ideo_right_num",2031,-10.793,-15.013,-6.572,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","ideo_vote_fed_left",2031,0.567,-4.075,5.21,0.811,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","ideo_vote_prov_left",2031,6.081,3.239,8.922,0,"***","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","incomeHigh_bin",2031,-2.569,-4.782,-0.356,0.023,"*","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","quebec_bin",2031,0.596,-2.336,3.528,0.69,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","region_eastcoast_bin",2031,-0.716,-3.168,1.736,0.567,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","ses_male_bin",2031,-0.002,-1.722,1.718,0.998,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","trust_inst_fed_bin",2031,4.264,1.965,6.563,0,"***","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","trust_inst_prov_bin",2031,-0.92,-3.003,1.163,0.387,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","univ_educ_bin",2031,0.499,-1.269,2.268,0.58,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","vote_PCC_bin",2031,-5.334,-7.825,-2.844,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","Increase debt","vote_PLC_bin",2031,2.064,-0.447,4.575,0.107,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","age18_34_bin",2032,-8.083,-12.609,-3.557,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","age55plus_bin",2032,2.456,-1.992,6.904,0.279,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","alberta_bin",2032,8.216,2.906,13.526,0.002,"**","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","children_bin",2032,1.572,-1.868,5.012,0.37,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","employ_fulltime_bin",2032,-1.948,-5.42,1.525,0.272,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","ideo_define_QC_first_bin",2032,-9.455,-15.281,-3.628,0.001,"**","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","ideo_right_num",2032,32.577,25.212,39.941,0,"***","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","ideo_vote_fed_left",2032,-0.395,-7.998,7.207,0.919,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","ideo_vote_prov_left",2032,-15.335,-20.09,-10.579,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","incomeHigh_bin",2032,8.034,1.625,14.443,0.014,"*","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","quebec_bin",2032,2.059,-2.673,6.79,0.394,"","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","region_eastcoast_bin",2032,4.104,-0.099,8.307,0.056,".","No clear effect","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","ses_male_bin",2032,4.455,1.034,7.877,0.011,"*","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","trust_inst_fed_bin",2032,-7.376,-11.165,-3.587,0,"***","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","trust_inst_prov_bin",2032,-5.606,-9.471,-1.74,0.004,"**","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","univ_educ_bin",2032,-4.832,-8.957,-0.708,0.022,"*","Negative","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","vote_PCC_bin",2032,16.514,11.361,21.668,0,"***","Positive","ge","Increase green economy spending, how to fund it"
"ge_raw","No increase, regardless of implications for issue","vote_PLC_bin",2032,-0.793,-4.63,3.044,0.686,"","No clear effect","ge","Increase green economy spending, how to fund it"
"tax_pref_logit","No increase, even if fewer services","age18_34_bin",2059,0.029,-0.027,0.084,0.313,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","age55plus_bin",2059,-0.068,-0.119,-0.016,0.01,"*","Negative","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","alberta_bin",2059,-0.021,-0.073,0.032,0.438,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","children_bin",2059,-0.017,-0.06,0.025,0.428,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","employ_fulltime_bin",2059,-0.007,-0.05,0.037,0.766,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","ideo_define_QC_first_bin",2059,-0.049,-0.123,0.025,0.192,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","ideo_right_num",2059,0.316,0.214,0.418,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","ideo_vote_fed_left",2059,-0.17,-0.279,-0.062,0.002,"**","Negative","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","ideo_vote_prov_left",2059,-0.084,-0.143,-0.025,0.005,"**","Negative","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","incomeHigh_bin",2059,0.092,0.036,0.147,0.001,"**","Positive","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","quebec_bin",2059,0.003,-0.059,0.064,0.934,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","region_eastcoast_bin",2059,-0.026,-0.08,0.028,0.349,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","ses_male_bin",2059,0.013,-0.027,0.052,0.531,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","trust_inst_fed_bin",2059,-0.08,-0.13,-0.029,0.002,"**","Negative","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","trust_inst_prov_bin",2059,0.03,-0.022,0.082,0.259,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","univ_educ_bin",2059,-0.011,-0.05,0.028,0.588,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","vote_PCC_bin",2059,0.02,-0.035,0.075,0.474,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","No increase, even if fewer services","vote_PLC_bin",2059,-0.008,-0.069,0.052,0.787,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","age18_34_bin",2058,0.054,0.013,0.096,0.011,"*","Positive","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","age55plus_bin",2058,-0.067,-0.106,-0.028,0.001,"**","Negative","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","alberta_bin",2058,-0.006,-0.046,0.034,0.753,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","children_bin",2058,-0.011,-0.042,0.02,0.488,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","employ_fulltime_bin",2058,0,-0.033,0.033,0.986,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","ideo_define_QC_first_bin",2058,0.011,-0.051,0.073,0.731,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","ideo_right_num",2058,0.086,0.011,0.16,0.024,"*","Positive","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","ideo_vote_fed_left",2058,-0.082,-0.152,-0.011,0.023,"*","Negative","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","ideo_vote_prov_left",2058,0.017,-0.027,0.061,0.453,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","incomeHigh_bin",2058,-0.002,-0.04,0.036,0.901,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","quebec_bin",2058,-0.014,-0.058,0.03,0.528,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","region_eastcoast_bin",2058,-0.009,-0.048,0.03,0.65,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","ses_male_bin",2058,0.063,0.033,0.092,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","trust_inst_fed_bin",2058,0.048,0.008,0.089,0.019,"*","Positive","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","trust_inst_prov_bin",2058,0.003,-0.033,0.04,0.867,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","univ_educ_bin",2058,0.028,-0.002,0.057,0.067,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","vote_PCC_bin",2058,-0.069,-0.104,-0.034,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_pref_logit","Sales tax increase","vote_PLC_bin",2058,-0.035,-0.073,0.004,0.077,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Income tax increase","age18_34_bin",2059,-0.021,-0.082,0.04,0.499,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Income tax increase","age55plus_bin",2059,-0.013,-0.071,0.045,0.652,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Income tax increase","alberta_bin",2059,0.035,-0.024,0.095,0.244,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Income tax increase","children_bin",2059,-0.021,-0.069,0.027,0.394,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_pref_logit","Income tax increase","employ_fulltime_bin",2059,-0.013,-0.063,0.036,0.596,"","No clear effect","tax","Raise revenue, tax preferences"
